id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
18131,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016,Casual,Crusoe Men Square Neck Tee Grey Melange Innerwear Vest
29676,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Casual,Indigo Nation Men Grey Check Trousers
24169,Women,Apparel,Topwear,Kurtis,Orange,Fall,2011,Ethnic,Aurelia Women Orange Printed Kurti
53807,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey,Fall,2012,Sports,Puma Men Steel Grey 3/4 Length Pants
21629,Women,Apparel,Innerwear,Bra,White,Fall,2012,Casual,Enamor Women Lift White Bra
18303,Women,Apparel,Topwear,Kurtis,Maroon,Fall,2011,Ethnic,Aneri Women Kavita Maroon Kurti
9754,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Casual,ADIDAS Women Ess Mf Yoga Black Pants
42975,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,FCUK White Brief
27182,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Formal,Mark Taylor Men Striped Brown Trousers
42515,Women,Apparel,Topwear,Kurtis,Green,Summer,2012,Ethnic,Mother Earth Women Green Kurti
15040,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011,Casual,ADIDAS Men Printed Purple Sweatshirts
53467,Women,Apparel,Innerwear,Bra,Black,Summer,2018,Casual,Amante Black Balconette Bra BCMW11
40070,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,ADIDAS Women Black Capris
24535,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011,Ethnic,Mother Earth Women Blue Printed Kurti
55790,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2017,Casual,SDL by Sweet Dreams Women Black Nightdress
47255,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016,Casual,FCUK Underwear Men Grey Melange Brief
46387,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,ADIDAS Men Black Shorts
15616,Men,Apparel,Topwear,Sweatshirts,Olive,Fall,2011,Casual,Nike Men Casual Olive Sweatshirts
54226,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012,Casual,Highlander Men Charcoal Chinos
50686,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Trunks
23146,Men,Apparel,Topwear,Sweatshirts,Brown,Fall,2011,Casual,Quechua Men Fleece Brown Sweatshirt
21611,Women,Apparel,Innerwear,Bra,Pink,Summer,2014,Casual,Enamor Women Smooth Pink Bra
11242,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Flying Machine Women Veron Black Jeans
8478,Women,Apparel,Topwear,Jackets,Blue,Fall,2011,Casual,Forever New Women Vintage Blue Jackets
13515,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Palm Tree Kids Girl Washed Blue Skirts
16067,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,Highlander Men Solid Black Trouser
7430,Women,Apparel,Topwear,Tunics,Purple,Summer,2011,Casual,W Women Square Neck Short Sleeve Purple Tunic
19813,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,U.S. Polo Assn. Men Solid Green Sweatshirt
50672,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,2018,Sports,Chromozome Men Grey Melange Ranger Lounge Pants S-5429
34939,Women,Apparel,Topwear,Dupatta,Cream,Summer,2012,Ethnic,Fabindia Off White Chanderi Dupatta
27512,Women,Apparel,Innerwear,Briefs,Black,Winter,2015,Casual,Jockey Lace Stretch Black Bikini Brief
50440,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Chromozome Men Pack of 2 Grey Briefs
34105,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Doodle Boys Check Blue Shorts
41700,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,DC Comics Men Black Printed Shorts
28902,Women,Apparel,Innerwear,Briefs,Red,Summer,2012,Casual,Enamor Women Red Low-Rise Bikini Brief
54484,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Hanes Men Pack of Two Premium Bikini Briefs
13343,Boys,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Boys Black Cargo Shorts
50024,Women,Apparel,Bottomwear,Leggings,Black,Winter,2015,Casual,Hanes Women Black ComfortSoft Waistband Cotton Stretch Full Leggings
7266,Men,Apparel,Bottomwear,Track Pants,Cream,Summer,2011,Casual,Timberland Men's Twill 5 Oats Beige Pant
20353,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans
57201,Women,Apparel,Topwear,Tunics,Brown,Summer,2012,Casual,Elle Women Brown Tunic
53493,Women,Apparel,Innerwear,Bra,Blue,Winter,2015,Casual,Amante Blue Push-Up Bra BFCV11
40084,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2014,Casual,ADIDAS Men Navy Blue Shorts
31221,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Puma Women Black Capris
59734,Women,Apparel,Innerwear,Briefs,Purple,Summer,2014,Casual,Avirate Purple & Black Brief
15629,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011,Casual,Nike Men AS Squad Fleece FZ Hoody Navy Blue Sweatshirts
11289,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013,Casual,Wrangler Men Blue Texas Jeans
38155,Men,Apparel,Topwear,Jackets,Black,Summer,2015,Casual,Wildcraft Men Black Husky Sleeveless Jacket
14991,Men,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,ADIDAS Men Solid Green Sweaters
30936,Women,Apparel,Topwear,Kurtis,Orange,Spring,2013,Ethnic,Fabindia Women Orange Kurti
27981,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Jockey ZONE Men Zone Blue Brief US14
22609,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011,Casual,Nike Women Pink Sweatshirts
11619,Women,Apparel,Topwear,Kurtis,Beige,Summer,2011,Ethnic,W Women Solid Beige Kurtis
36209,Boys,Apparel,Topwear,Jackets,Grey,Summer,2012,Casual,Gini Jony Boys Grey Jacket
44629,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Sports,Nike Men Black Running Track Pants
39241,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Summer,2017,Casual,Femella Women Blue Nightdress
28101,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Jockey COMFPLUS Men Charcoal Grey Y Front Briefs 8004
27975,Men,Apparel,Innerwear,Briefs,Black,Winter,2016,Casual,Jockey ZONE STRETCH Men Black Zone Stretch Briefs US07
31448,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Sports,Nike Boys Running Blue Shorts
34906,Women,Apparel,Topwear,Dupatta,Rust,Summer,2012,Ethnic,Fabindia Rust Kota Dupatta
49760,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012,Casual,Vishudh Green Leggings
16058,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Casual,Highlander Men Solid Khaki Trouser
29685,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012,Formal,Indigo Nation Men Charcoal Trousers
5018,Men,Apparel,Bottomwear,Shorts,White,Summer,2016,Casual,Levis Kids Boy's Aldon White Kidswear
16916,Men,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,Spykar Men Stripes White Sweaters
44931,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jack & Jones Men Blue Jeans
25906,Women,Apparel,Bottomwear,Leggings,Purple,Summer,2012,Casual,Femella Women Wine Skinny Leggings
13800,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Proline Mens Grey Sweatshirt
9083,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Sports,ADIDAS Women Ess Cuffed Pant Black Trackpant
28073,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016,Casual,Jockey MC Men Charcoal Grey Midway Classic Trunks 1101
50955,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,Lee Womens Blue Roxy Fit Jeans
17468,Women,Apparel,Innerwear,Bra,Black,Summer,2017,Casual,Beyouty Women Julia BR 02 Black Bra
9077,Women,Apparel,Bottomwear,Track Pants,Pink,Fall,2011,Sports,ADIDAS Women Pink Track Pants
28087,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Jockey Men Gold Edition Grey Brief
8397,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011,Sports,ADIDAS Men Adna 3s Shrt Kn Grey Shorts
14689,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,Basics Men Mid Brown Trousers
13231,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,Palm Tree Kids Boys Washed Blue Shorts
57373,Women,Apparel,Innerwear,Briefs,Black,Winter,2015,Casual,Amante Women Black Briefs PFCL01
20221,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011,Casual,Wrangler Men Rib Charcoal Sweater
57141,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012,Casual,Elle Women Olive Trousers
7126,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Casual,Urban Yoga Women Bottom Grey Track Pant
8952,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,Indigo Nation Men TR Yarn Dyed Black Trousers
19539,Men,Apparel,Topwear,Sweaters,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Sweater
11330,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,United Colors of Benetton Men Washed Blue Jeans
15790,Men,Apparel,Innerwear,Briefs,Green,Summer,2016,Casual,Facit Men Green Comfort Briefs
19961,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,United Colors of Benetton Men Blue Check Sweater
7542,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Sports,Nike Men's AS T90 3/4 WO White Shorts
16929,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Spykar Men Solid Black Sweatshirt
50532,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Chromozome Men Charcoal Brief
54192,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012,Casual,Highlander Men Khaki Chinos
27460,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Jockey Black Seamless Bra 1718
5027,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011,Sports,ADIDAS Men's Long Black Capris
15764,Men,Apparel,Innerwear,Innerwear Vests,Blue,Summer,2016,Casual,Facit Men Hunk Blue Innerwear Vest
30611,Men,Apparel,Topwear,Jackets,Grey,Summer,2012,Sports,Nike Men Grey Jacket
17201,Men,Apparel,Topwear,Sweaters,Navy Blue,Winter,2016,Casual,U.S. Polo Assn. Men Stripes Navy Blue Sweater
42003,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Gini and Jony Girls Elasticated Black Capris
12773,Women,Apparel,Topwear,Tunics,Green,Fall,2011,Ethnic,Mother Earth Women Limited Collt Handloom Green Tunics
27494,Women,Apparel,Innerwear,Briefs,Red,Winter,2015,Casual,Jockey Women Red Brief
59679,Women,Apparel,Innerwear,Briefs,Khaki,Summer,2014,Casual,Avirate Black & Khaki Brief
23450,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Deni Yo Men Black Slim Fit Jeans
28884,Women,Apparel,Innerwear,Briefs,Pink,Summer,2012,Casual,Enamor Women Pink Low-Rise Bikini Brief
56255,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016,Casual,SDL by Sweet Dreams Men Black & Grey Pyjama Set
45642,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Park Avenue Men Red Swank Brief
15132,Men,Apparel,Bottomwear,Trousers,Black,Fall,2012,Casual,Arrow  Men Solid Black Trousers
44790,Men,Apparel,Innerwear,Boxers,Blue,Summer,2016,Casual,Calvin Klein Mens blue Boxers
59813,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2012,Casual,United Colors of Benetton Men Beige Trousers
24447,Women,Apparel,Innerwear,Briefs,White,Summer,2017,Casual,Beyouty Women  Pack of 3 Briefs
21135,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,s.Oliver Women Solid Purple Sweater
9874,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Spykar Men Rts Style Live Ride Navy Blue Sweaters
26310,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,Proline Black Sports Shorts
3912,Women,Apparel,Bottomwear,Capris,Grey,Summer,2012,Casual,Urban Yoga Women Yoga Grey Capri
42807,Women,Apparel,Innerwear,Briefs,Navy Blue,Summer,2012,Casual,Little Miss Intimates Women Navy Blue Brief
28080,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Jockey MODERN CLASSIC Men Charcoal Grey Y Front Briefs 2007
51048,Women,Apparel,Innerwear,Bra,Green,Summer,2017,Casual,Enamor Sage Green Bra
15338,Women,Apparel,Bottomwear,Capris,Grey,Fall,2011,Sports,Nike Women Solid Grey Capris
56299,Women,Apparel,Innerwear,Bra,Purple,Summer,2017,Casual,Biara Women Purple Blush Bra
20219,Men,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Men Rib Red Sweater
28074,Men,Apparel,Innerwear,Trunk,Grey Melange,Summer,2016,Casual,Jockey MC Men Grey Melange Midway Classic Trunks 1101
50952,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Roxy Fit Jeans
9084,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Sports,ADIDAS Women Ess Cuffed Pant Grey Trackpant
57179,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,Elle Women Blue Tunic
19959,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,United Colors of Benetton Men Purple Sweater
16911,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011,Casual,Mr. Men Men Printed White Sweatshirt
11308,Men,Apparel,Bottomwear,Jeans,Black,Spring,2013,Casual,Wrangler Men Black Jim Slim Fit Jeans
25901,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012,Casual,Femella Women Plum Skinny Leggings
39750,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012,Casual,Gini Jony Boys Beige Shorts
19357,Women,Apparel,Innerwear,Briefs,White,Summer,2017,Casual,Beyouty Women B01 Combo3 Fashion  Low-Rise Pack of 3 Breifs
27458,Women,Apparel,Innerwear,Bra,Nude,Winter,2015,Casual,Jockey Nude-Coloured Seamless Bra 1672
59814,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012,Casual,United Colors of Benetton Men's Navy Blue Trousers
23665,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Men Blue Washed Jeans
26317,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2013,Sports,Proline Men Grey Track Pants
23457,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Deni Yo Men Blue Washed Slim Fit Jeans
22585,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Casual,Nike Men Grey Track Pants
28883,Women,Apparel,Innerwear,Briefs,Black,Summer,2017,Casual,Enamor Women Black Low-Rise Bikini Brief
50999,Women,Apparel,Innerwear,Briefs,Blue,Summer,2017,Casual,Enamor Women Peacock Coloured Briefs
32717,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,NA,Facit Men Black Brief
56252,Men,Apparel,Loungewear and Nightwear,Night suits,Green,Summer,2016,Casual,SDL by Sweet Dreams Men Green & Black Pyjama Set
57380,Women,Apparel,Innerwear,Briefs,Grey,Winter,2015,Casual,Amante Women Grey Briefs PFCL06
45645,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Park Avenue Men Black Swank Briefs
7783,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Casual,Urban Yoga Men Dhauti Black Track Pant
3323,Men,Apparel,Topwear,Jackets,Blue,Summer,2011,Sports,KKR Mens Fangear Tee
42004,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Gini and Jony Girls Elasticated Black Capris
27493,Women,Apparel,Innerwear,Briefs,Blue,Winter,2015,Casual,Jockey Women Blue Briefs
10023,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Sports,Nike Women Regular Grey Track Pants
15763,Men,Apparel,Innerwear,Innerwear Vests,Charcoal,Summer,2016,Casual,Facit Men Sportz Charcoal Innerwear Vest
30616,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Sports,Nike Women Black Track Pants
50535,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Chromozome Men Grey Brief
27467,Women,Apparel,Innerwear,Briefs,Skin,Winter,2015,Casual,Jockey Women Skin Bikini Brief
32387,Women,Apparel,Topwear,Sweaters,Black,Summer,2012,Casual,Arrow Woman Black Cardigan
40595,Women,Apparel,Topwear,Kurtis,Black,Summer,2012,Ethnic,Aurelia Women Black Kurti
15797,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Facit Men White Comfort Briefs
43310,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012,Casual,United Colors of Benetton Womens Pink Shorts
52434,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,Summer,2017,Casual,Red Rose Women Purple Nightdress
8955,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Formal,Indigo Nation Men PV stretch Grey Trousers
27231,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Doodle Kids Girl Washed Blue Skirt
27003,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans
13236,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,Palm Tree Kids Boys Washed Blue Shorts
31166,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Boys Washed Blue Denim Shorts
57374,Women,Apparel,Innerwear,Briefs,Nude,Winter,2015,Casual,Amante Women Nude-Coloured Briefs PFCL01
20226,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Wrangler Women Shawl Collar Blue Sweater
50990,Women,Apparel,Innerwear,Briefs,Red,Summer,2017,Casual,Enamor Women Red Briefs
18623,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Puma Men Lifestyle Knitted Dark Denim Sweaters
57389,Women,Apparel,Innerwear,Briefs,White,Winter,2015,Casual,Amante Women Pack of 3 Printed Briefs PFCN04
40930,Girls,Apparel,Bottomwear,Leggings,Blue,Summer,2012,Casual,Gini and Jony Girls Happy Style Blue Leggings
57987,Women,Apparel,Topwear,Tunics,White,Fall,2012,Casual,Latin Quarters Women White Printed Tunic
12917,Men,Apparel,Topwear,Sweaters,White,Fall,2011,Casual,Spykar Men Stripe White Sweaters
39792,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Formal,Peter England Men Brown Trousers
59677,Women,Apparel,Innerwear,Briefs,Brown,Summer,2014,Casual,Avirate Black & White  Brief
16927,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011,Casual,Spykar Men Solid Charcoal Sweaters
43917,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012,Casual,Femella Women Blue Trousers
59683,Women,Apparel,Innerwear,Briefs,Black,Summer,2012,Casual,Avirate Black Hi-Leg Brief
30881,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012,Ethnic,Fabindia Women Orange Hand Block Printed Kurti
28042,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Jockey ELANCE Men Charcoal Brief 1008
50964,Women,Apparel,Innerwear,Bra,Rose,Summer,2017,Casual,Enamor Rose Coloured Smooth Bra
39130,Women,Apparel,Bottomwear,Leggings,Grey,Fall,2012,Casual,Aneri Women Grey Leggings
7128,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Casual,Urban Yoga Women Bottom Black Track Pant
13831,Men,Apparel,Topwear,Sweaters,Maroon,Fall,2011,Casual,Indigo Nation Men Stripes Maroon Sweaters
19537,Men,Apparel,Topwear,Sweaters,Blue,Summer,2011,Casual,United Colors of Benetton Men Stripes Blue Sweater
48395,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,French Connection Men Black Trousers
30412,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Deni Yo Men Slim Fit Washed Blue Jeans
34280,Women,Apparel,Topwear,Dupatta,Green,Summer,2012,Ethnic,Fabindia Women Green Dupatta
15755,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Facit Men Fitness Grey Innerwear Vest
17466,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Beyouty Women Zena BR 01 White Bra
12114,Women,Apparel,Topwear,Kurtis,Cream,Fall,2011,Ethnic,W Women Printed Cream Kurtis
9079,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Sports,ADIDAS Men Adna 3s Shrt Kn Black Shorts
57184,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Elle Women Pink Tunic
15331,Men,Apparel,Bottomwear,Shorts,White,Summer,2012,Sports,Nike Men Solid White Shorts
32721,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Facit Men White Trenz Brief
51041,Women,Apparel,Innerwear,Briefs,White,Summer,2017,Casual,Enamor Women Ivory Coloured Briefs
50193,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016,Casual,Hanes Men Black Duo Dry Body Fit Crew T-shirt
27207,Men,Apparel,Bottomwear,Shorts,White,Summer,2012,Casual,Doodle Kids Boy  White Shorts
52402,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Winter,2015,Casual,Red Rose Women Lavender Nightdress
57342,Women,Apparel,Innerwear,Bra,Silver,Winter,2015,Casual,Amante Silver-Toned Bra-BGDI01
10485,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Men Midrise Blue Jeans
56290,Women,Apparel,Innerwear,Briefs,Black,Winter,2015,Casual,Biara Women Black Briefs
14025,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011,Sports,Nike Men Solid Grey Shorts
20210,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Wrangler Women Cowl Black Sweatshirt
22547,Men,Apparel,Innerwear,Trunk,Blue,Summer,2016,Casual,Hanes Men Blue Ultimate Duo Dry Cotton Stretch Trunks
39759,Boys,Apparel,Bottomwear,Shorts,Brown,Summer,2012,Casual,Gini Jony Boys Brown Shorts
52254,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Crusoe Men Grey Boxer Briefs
50503,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016,Casual,Chromozome Men Grey Striped Brief
27451,Women,Apparel,Innerwear,Bra,Beige,Summer,2018,Casual,Jockey Essence Beige Full-Coverage Bra 1615
34274,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012,Ethnic,Fabindia Women Printed Pink Dupatta
19950,Men,Apparel,Topwear,Sweatshirts,Olive,Fall,2011,Casual,Puma Men Solid Olive Sweatshirt
16918,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Men Washed Blue Jeans
11301,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Wrangler Women Blue Custom Jeans
41811,Women,Apparel,Innerwear,Bra,Black,Summer,2017,Casual,Enamor Women Black Bra
13836,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011,Casual,Probase Men Solid Navy Blue Shorts
19530,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,United Colors of Benetton Men Stripes Navy Blue Sweater
48392,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012,Casual,French Connection Men Navy Blue Trousers
28045,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Jockey ELANCE Men Navy Blue Elance Brief 1008
28879,Women,Apparel,Bottomwear,Leggings,Red,Summer,2012,Casual,BIBA OUTLET Women Red Leggings
50963,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Jeggings
20228,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Women Cable Red Sweater
39761,Women,Apparel,Bottomwear,Trousers,Beige,Fall,2012,Casual,Arrow Woman Beige Trousers
59684,Women,Apparel,Innerwear,Briefs,Magenta,Summer,2014,Casual,Avirate Magenta Hi-Leg Brief
44309,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012,Casual,Indian Terrain Men Brown Shorts
11339,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Blue Chicago Fit Jeans
